source,feed_topic,published,title,description,link,full_text,translated_text,analysis_text,category
BBC,economy,"Wed, 22 Apr 2026 23:04:39 GMT",How a pivot to hair accessories led to business success,Jenny Lennick's colourful hair clips are sold across the US and around the world.,https://www.bbc.com/news/articles/c23992zv9rko?at_medium=RSS&at_campaign=rss,How a pivot to hair accessories led to business success Jenny Lennick's colourful hair clips are sold across the US and around the world.,How a pivot to hair accessories led to business success Jenny Lennick's colourful hair clips are sold across the US and around the world.,pivot hair accessory lead business success jenny lennick colourful hair clip sell world,economy
BBC,economy,"Thu, 23 Apr 2026 15:54:27 GMT","What the Warner Bros deal could mean for streaming, cinemas and news",If Paramount's takeover of Warner Bros goes ahead it could significantly reshape Hollywood.,https://www.bbc.com/news/articles/c20j5n2w4q6o?at_medium=RSS&at_campaign=rss,"What the Warner Bros deal could mean for streaming, cinemas and news If Paramount's takeover of Warner Bros goes ahead it could significantly reshape Hollywood.","What the Warner Bros deal could mean for streaming, cinemas and news If Paramount's takeover of Warner Bros goes ahead it could significantly reshape Hollywood.",warner bros deal mean stream cinema news paramount takeover warner bros ahead significantly reshape hollywood,economy
BBC,economy,"Mon, 20 Apr 2026 23:09:41 GMT",The 'dumb machine' promising a clean energy breakthrough,"A stellarator is difficult to build, but could it be the best way to make fusion energy work?",https://www.bbc.com/news/articles/c5yvm11xrn6o?at_medium=RSS&at_campaign=rss,"The 'dumb machine' promising a clean energy breakthrough A stellarator is difficult to build, but could it be the best way to make fusion energy work?","The 'dumb machine' promising a clean energy breakthrough A stellarator is difficult to build, but could it be the best way to make fusion energy work?",dumb machine promise clean energy breakthrough stellarator difficult build good way fusion energy work,economy
BBC,economy,"Sun, 10 May 2026 19:50:06 GMT",Haggling prices and chasing debts - tradespeople hit with cost of living headache,"More than half of tradespeople have seen an increase of late payments compared to a year ago, a survey finds.",https://www.bbc.com/news/articles/c4gd4nl23rro?at_medium=RSS&at_campaign=rss,"Haggling prices and chasing debts - tradespeople hit with cost of living headache More than half of tradespeople have seen an increase of late payments compared to a year ago, a survey finds.","Haggling prices and chasing debts - tradespeople hit with cost of living headache More than half of tradespeople have seen an increase of late payments compared to a year ago, a survey finds.",haggle price chase debt tradespeople hit cost live headache half tradespeople see increase late payment compare year ago survey find,economy
BBC,economy,"Fri, 08 May 2026 13:40:50 GMT",Housing market 'fragile due to global unrest',Jersey estate agents say there is uncertainty in the market due to the impact of the conflict in the Middle East.,https://www.bbc.com/news/articles/c2k25pvnq03o?at_medium=RSS&at_campaign=rss,Housing market 'fragile due to global unrest' Jersey estate agents say there is uncertainty in the market due to the impact of the conflict in the Middle East.,Housing market 'fragile due to global unrest' Jersey estate agents say there is uncertainty in the market due to the impact of the conflict in the Middle East.,housing market fragile global unrest jersey estate agent uncertainty market impact conflict middle east,economy
BBC,economy,"Thu, 07 May 2026 15:35:22 GMT","Average house price falls by 5%, report shows","The cost of an average island property is down from almost £600,000 at the start of 2025.",https://www.bbc.com/news/articles/czd2n2nell5o?at_medium=RSS&at_campaign=rss,"Average house price falls by 5%, report shows The cost of an average island property is down from almost £600,000 at the start of 2025.","Average house price falls by 5%, report shows The cost of an average island property is down from almost £600,000 at the start of 2025.",average house price fall report show cost average island property start,economy
BBC,economy,"Thu, 07 May 2026 05:19:53 GMT",'How loan shark threats keep victims like me silent',"A meat cleaver and samurai sword are among items seized from suspects, shown exclusively to the BBC.",https://www.bbc.com/news/articles/cgrllw41dl4o?at_medium=RSS&at_campaign=rss,"'How loan shark threats keep victims like me silent' A meat cleaver and samurai sword are among items seized from suspects, shown exclusively to the BBC.","'How loan shark threats keep victims like me silent' A meat cleaver and samurai sword are among items seized from suspects, shown exclusively to the BBC.",loan shark threat victim like silent meat cleaver samurai sword item seize suspect show exclusively bbc,security
BBC,economy,"Wed, 06 May 2026 11:48:01 GMT",Which airlines are cancelling flights to the UK - and what can you do?,Airlines are putting up prices and cancelling flights in response to higher jet fuel prices.,https://www.bbc.com/news/articles/cr41yel6v4eo?at_medium=RSS&at_campaign=rss,Which airlines are cancelling flights to the UK - and what can you do? Airlines are putting up prices and cancelling flights in response to higher jet fuel prices.,Which airlines are cancelling flights to the UK - and what can you do? Airlines are putting up prices and cancelling flights in response to higher jet fuel prices.,airline cancel flight airline put price cancel flight response high jet fuel price,economy
BBC,economy,"Sun, 03 May 2026 23:03:41 GMT",The threat to summer holidays looming from jet fuel shortages,What impact might shortages have on our summer holidays - and what could be done about it?,https://www.bbc.com/news/articles/c86d9v28qxxo?at_medium=RSS&at_campaign=rss,The threat to summer holidays looming from jet fuel shortages What impact might shortages have on our summer holidays - and what could be done about it?,The threat to summer holidays looming from jet fuel shortages What impact might shortages have on our summer holidays - and what could be done about it?,threat summer holiday loom jet fuel shortage impact shortage summer holiday,economy
BBC,economy,"Sat, 18 Apr 2026 23:02:48 GMT",Scammers are becoming ever more sophisticated - this is what the fightback looks like,Scams have exploded over the last few years. Can countries and companies come together to turn the tables on the scammers?,https://www.bbc.com/news/articles/cj60pl5g4z4o?at_medium=RSS&at_campaign=rss,Scammers are becoming ever more sophisticated - this is what the fightback looks like Scams have exploded over the last few years. Can countries and companies come together to turn the tables on the scammers?,Scammers are becoming ever more sophisticated - this is what the fightback looks like Scams have exploded over the last few years. Can countries and companies come together to turn the tables on the scammers?,scammer sophisticated fightback look like scam explode year country company come turn table scammer,economy
BBC,economy,"Sat, 28 Mar 2026 06:30:45 GMT",The £5.30 orange juice that tells the story of why supermarket prices are sky high,"Butter, chocolate, coffee and milk have all seen prices rocket. Tracing back through the story of one particular supermarket staple begins to explain why",https://www.bbc.com/news/articles/c397n3jl3z8o?at_medium=RSS&at_campaign=rss,"The £5.30 orange juice that tells the story of why supermarket prices are sky high Butter, chocolate, coffee and milk have all seen prices rocket. Tracing back through the story of one particular supermarket staple begins to explain why","The £5.30 orange juice that tells the story of why supermarket prices are sky high Butter, chocolate, coffee and milk have all seen prices rocket. Tracing back through the story of one particular supermarket staple begins to explain why",orange juice tell story supermarket price sky high butter chocolate coffee milk see price rocket trace story particular supermarket staple begin explain,economy
BBC,economy,"Thu, 26 Mar 2026 00:41:16 GMT",Prepare for turbulence - how a prolonged Middle East conflict could reshape how we fly,The Gulf's hub airports made long-distance travel cheaper - but now their future looks unclear.,https://www.bbc.com/news/articles/cn08x9lw0pzo?at_medium=RSS&at_campaign=rss,Prepare for turbulence - how a prolonged Middle East conflict could reshape how we fly The Gulf's hub airports made long-distance travel cheaper - but now their future looks unclear.,Prepare for turbulence - how a prolonged Middle East conflict could reshape how we fly The Gulf's hub airports made long-distance travel cheaper - but now their future looks unclear.,prepare turbulence prolong middle east conflict reshape fly gulf hub airport long distance travel cheap future look unclear,politics
